Country,Code,Year,suscide-rate
Albania,ALB,1987,2.4742997
Albania,ALB,1988,2.2345529
Albania,ALB,1989,2.3522725
Albania,ALB,1992,1.604659
Albania,ALB,1993,2.503264
Albania,ALB,1994,1.7961403
Albania,ALB,1995,2.898285
Albania,ALB,1996,2.9592226
Albania,ALB,1997,5.4761205
Albania,ALB,1998,4.954323
Albania,ALB,1999,4.4695582
Albania,ALB,2000,1.8802196
Albania,ALB,2001,4.0444255
Albania,ALB,2002,4.525415
Albania,ALB,2003,4.0825686
Albania,ALB,2004,4.722978
Albania,ALB,2005,0
Albania,ALB,2006,0
Albania,ALB,2007,4.055986
Albania,ALB,2008,5.3414583
Albania,ALB,2009,0
Albania,ALB,2010,3.0792544
Antigua and Barbuda,ATG,1961,2.3896923
Antigua and Barbuda,ATG,1962,0
Antigua and Barbuda,ATG,1963,0
Antigua and Barbuda,ATG,1964,0
Antigua and Barbuda,ATG,1966,0
Antigua and Barbuda,ATG,1969,0
Antigua and Barbuda,ATG,1970,3.0801945
Antigua and Barbuda,ATG,1971,0
Antigua and Barbuda,ATG,1972,0
Antigua and Barbuda,ATG,1973,0
Antigua and Barbuda,ATG,1974,0
Antigua and Barbuda,ATG,1975,0
Antigua and Barbuda,ATG,1976,0
Antigua and Barbuda,ATG,1977,0
Antigua and Barbuda,ATG,1978,0
Antigua and Barbuda,ATG,1983,0
Antigua and Barbuda,ATG,1985,0
Antigua and Barbuda,ATG,1986,0
Antigua and Barbuda,ATG,1987,0
Antigua and Barbuda,ATG,1988,0
Antigua and Barbuda,ATG,1989,0
Antigua and Barbuda,ATG,1990,2.7714138
Antigua and Barbuda,ATG,1991,0
Antigua and Barbuda,ATG,1992,0
Antigua and Barbuda,ATG,1993,1.2945787
Antigua and Barbuda,ATG,1994,0
Antigua and Barbuda,ATG,1995,0
Antigua and Barbuda,ATG,1998,0
Antigua and Barbuda,ATG,1999,0
Antigua and Barbuda,ATG,2000,3.057965
Antigua and Barbuda,ATG,2001,2.1208074
Antigua and Barbuda,ATG,2002,0
Antigua and Barbuda,ATG,2003,1.6309963
Antigua and Barbuda,ATG,2004,2.7405422
Antigua and Barbuda,ATG,2005,0
Antigua and Barbuda,ATG,2006,0
Antigua and Barbuda,ATG,2007,1.0814974
Antigua and Barbuda,ATG,2008,0
Antigua and Barbuda,ATG,2009,0
Antigua and Barbuda,ATG,2010,0
Antigua and Barbuda,ATG,2011,0
Antigua and Barbuda,ATG,2012,0
Antigua and Barbuda,ATG,2013,0
Antigua and Barbuda,ATG,2014,0
Antigua and Barbuda,ATG,2015,1.0208391
Antigua and Barbuda,ATG,2016,0
Antigua and Barbuda,ATG,2017,0
Antigua and Barbuda,ATG,2018,0
Antigua and Barbuda,ATG,2019,0
Antigua and Barbuda,ATG,2020,0
Antigua and Barbuda,ATG,2021,2.0457706
Argentina,ARG,1966,7.849922
Argentina,ARG,1967,9.915176
Argentina,ARG,1968,10.610072
Argentina,ARG,1969,10.32214
Argentina,ARG,1970,10.16785
Argentina,ARG,1977,7.7018094
Argentina,ARG,1978,7.7998333
Argentina,ARG,1979,6.7230816
Argentina,ARG,1980,7.4333134
Argentina,ARG,1981,8.182604
Argentina,ARG,1982,6.8337674
Argentina,ARG,1983,6.2621546
Argentina,ARG,1984,6.515525
Argentina,ARG,1985,6.803947
Argentina,ARG,1986,7.825076
Argentina,ARG,1987,7.7227077
Argentina,ARG,1988,7.6982183
Argentina,ARG,1989,7.251864
Argentina,ARG,1990,6.7853975
Argentina,ARG,1991,6.120378
Argentina,ARG,1992,6.785303
Argentina,ARG,1993,6.806522
Argentina,ARG,1994,6.715834
Argentina,ARG,1995,6.464944
Argentina,ARG,1996,6.474538
Argentina,ARG,1997,6.3354983
Argentina,ARG,1998,6.583326
Argentina,ARG,1999,6.728948
Argentina,ARG,2000,7.6082983
Argentina,ARG,2001,8.449685
Argentina,ARG,2002,8.42454
Argentina,ARG,2003,8.600743
Argentina,ARG,2004,8.077454
Argentina,ARG,2005,7.797755
Argentina,ARG,2006,7.862171
Argentina,ARG,2007,7.3574166
Argentina,ARG,2008,7.5701637
Argentina,ARG,2009,7.057609
Argentina,ARG,2010,7.1141973
Argentina,ARG,2011,6.95956
Argentina,ARG,2012,7.6489105
Argentina,ARG,2013,7.002997
Argentina,ARG,2014,7.50053
Argentina,ARG,2015,6.9765496
Argentina,ARG,2016,6.773013
Argentina,ARG,2017,7.1496124
Argentina,ARG,2018,7.2824826
Argentina,ARG,2019,7.1850753
Argentina,ARG,2020,6.144159
Argentina,ARG,2021,6.111435
Armenia,ARM,1981,3.4635673
Armenia,ARM,1982,2.5824122
Armenia,ARM,1985,2.624777
Armenia,ARM,1986,2.0787308
Armenia,ARM,1987,2.784013
Armenia,ARM,1988,1.9722228
Armenia,ARM,1989,2.606386
Armenia,ARM,1990,3.023655
Armenia,ARM,1991,2.2863357
Armenia,ARM,1992,2.4684644
Armenia,ARM,1993,2.9871838
Armenia,ARM,1994,3.2124379
Armenia,ARM,1995,3.5887327
Armenia,ARM,1996,2.4710114
Armenia,ARM,1997,2.0373147
Armenia,ARM,1998,1.7090969
Armenia,ARM,1999,1.6920947
Armenia,ARM,2000,1.5820289
Armenia,ARM,2001,1.5268492
Armenia,ARM,2002,2.1508024
Armenia,ARM,2003,1.8418856
Armenia,ARM,2006,2.389654
Armenia,ARM,2007,2.1003163
Armenia,ARM,2008,1.7436479
Armenia,ARM,2009,1.6083435
Armenia,ARM,2010,2.3139327
Armenia,ARM,2011,2.0316157
Armenia,ARM,2012,2.389512
Armenia,ARM,2013,1.9245224
Armenia,ARM,2014,1.5411811
Armenia,ARM,2015,2.0207553
Armenia,ARM,2016,1.8452411
Armenia,ARM,2017,1.323043
Armenia,ARM,2018,1.5902296
Armenia,ARM,2019,1.3194981
Armenia,ARM,2020,1.0971911
Armenia,ARM,2021,1.4615552
Armenia,ARM,2022,1.3592144
Australia,AUS,1950,9.11394
Australia,AUS,1951,9.414492
Australia,AUS,1952,10.517845
Australia,AUS,1953,10.768219
Australia,AUS,1954,10.694622
Australia,AUS,1955,10.288307
Australia,AUS,1956,10.827642
Australia,AUS,1957,12.224301
Australia,AUS,1958,12.494597
Australia,AUS,1959,11.248931
Australia,AUS,1960,10.819691
Australia,AUS,1961,12.172538
Australia,AUS,1962,14.153732
Australia,AUS,1963,16.326544
Australia,AUS,1964,15.113802
Australia,AUS,1965,15.387332
Australia,AUS,1966,14.54167
Australia,AUS,1967,15.658785
Australia,AUS,1968,13.175327
Australia,AUS,1969,12.768341
Australia,AUS,1970,12.8355875
Australia,AUS,1971,14.155833
Australia,AUS,1972,13.007868
Australia,AUS,1973,12.01821
Australia,AUS,1974,12.024754
Australia,AUS,1975,11.397825
Australia,AUS,1976,11.002921
Australia,AUS,1977,11.286914
Australia,AUS,1978,11.257154
Australia,AUS,1979,11.634026
Australia,AUS,1980,10.9387
Australia,AUS,1981,11.077759
Australia,AUS,1982,11.3374405
Australia,AUS,1983,10.692397
Australia,AUS,1984,10.942064
Australia,AUS,1985,11.362809
Australia,AUS,1986,12.267549
Australia,AUS,1987,12.67795
Australia,AUS,1988,12.456994
Australia,AUS,1989,11.619914
Australia,AUS,1990,12.217952
Australia,AUS,1991,12.509188
Australia,AUS,1992,12.129014
Australia,AUS,1993,10.825964
Australia,AUS,1994,12.038128
Australia,AUS,1995,11.346925
Australia,AUS,1996,12.449816
Australia,AUS,1997,13.508834
Australia,AUS,1998,13.306104
Australia,AUS,1999,12.375323
Australia,AUS,2000,11.689094
Australia,AUS,2001,11.843664
Australia,AUS,2002,11.030154
Australia,AUS,2003,10.106955
Australia,AUS,2004,9.656323
Australia,AUS,2006,9.449756
Australia,AUS,2007,9.709519
Australia,AUS,2008,9.959479
Australia,AUS,2009,9.617986
Australia,AUS,2010,9.8169
Australia,AUS,2011,9.732514
Australia,AUS,2012,10.273921
Australia,AUS,2013,10.222646
Australia,AUS,2014,11.291031
Australia,AUS,2015,11.808487
Australia,AUS,2016,11.005785
Australia,AUS,2017,12.23989
Australia,AUS,2018,11.777039
Australia,AUS,2019,12.168151
Australia,AUS,2020,11.453612
Australia,AUS,2021,11.198464
Australia,AUS,2022,11.263088
Austria,AUT,1955,20.603016
Austria,AUT,1956,19.932089
Austria,AUT,1957,20.960611
Austria,AUT,1958,20.795435
Austria,AUT,1959,21.821753
Austria,AUT,1960,20.193928
Austria,AUT,1961,19.2437
Austria,AUT,1962,19.715317
Austria,AUT,1963,19.326344
Austria,AUT,1964,19.995918
Austria,AUT,1965,20.162884
Austria,AUT,1966,20.400526
Austria,AUT,1967,19.640013
Austria,AUT,1968,19.635773
Austria,AUT,1969,20.015999
Austria,AUT,1970,21.9342
Austria,AUT,1971,20.312944
Austria,AUT,1972,20.876942
Austria,AUT,1973,19.628765
Austria,AUT,1974,21.156845
Austria,AUT,1975,21.480045
Austria,AUT,1976,20.115139
Austria,AUT,1977,21.481508
Austria,AUT,1978,22.219515
Austria,AUT,1979,22.318926
Austria,AUT,1980,22.572227
Austria,AUT,1981,23.46337
Austria,AUT,1982,24.131159
Austria,AUT,1983,23.320911
Austria,AUT,1984,23.095814
Austria,AUT,1985,23.788378
Austria,AUT,1986,24.369078
Austria,AUT,1987,22.856287
Austria,AUT,1988,20.449694
Austria,AUT,1989,20.690424
Austria,AUT,1990,19.477406
Austria,AUT,1991,18.696272
Austria,AUT,1992,18.597593
Austria,AUT,1993,17.692621
Austria,AUT,1994,18.55979
Austria,AUT,1995,18.49278
Austria,AUT,1996,17.963469
Austria,AUT,1997,16.358562
Austria,AUT,1998,15.931746
Austria,AUT,1999,15.686459
Austria,AUT,2000,15.881416
Austria,AUT,2001,14.763621
Austria,AUT,2002,15.160947
Austria,AUT,2003,14.074635
Austria,AUT,2004,13.657142
Austria,AUT,2005,13.1104
Austria,AUT,2006,11.94749
Austria,AUT,2007,11.829183
Austria,AUT,2008,11.175624
Austria,AUT,2009,11.382416
Austria,AUT,2010,11.361218
Austria,AUT,2011,11.358981
Austria,AUT,2012,10.881934
Austria,AUT,2013,10.681653
Austria,AUT,2014,11.207537
Austria,AUT,2015,10.238049
Austria,AUT,2016,9.7465
Austria,AUT,2017,9.675121
Austria,AUT,2018,9.439574
Austria,AUT,2019,8.614792
Austria,AUT,2020,8.044445
Austria,AUT,2021,8.218417
Azerbaijan,AZE,1981,5.772843
Azerbaijan,AZE,1982,4.780469
Azerbaijan,AZE,1985,4.439677
Azerbaijan,AZE,1986,4.2513733
Azerbaijan,AZE,1987,4.619159
Azerbaijan,AZE,1988,3.9543147
Azerbaijan,AZE,1989,3.9823909
Azerbaijan,AZE,1990,2.0194685
Azerbaijan,AZE,1991,2.079842
Azerbaijan,AZE,1992,2.3679867
Azerbaijan,AZE,1993,1.8477217
Azerbaijan,AZE,1994,0.7762645
Azerbaijan,AZE,1995,0.7589484
Azerbaijan,AZE,1996,1.1058282
Azerbaijan,AZE,1997,1.6679716
Azerbaijan,AZE,1998,0.83856463
Azerbaijan,AZE,1999,0.7774907
Azerbaijan,AZE,2000,0.8361951
Azerbaijan,AZE,2001,4.098069
Azerbaijan,AZE,2002,1.2150596
Azerbaijan,AZE,2003,1.6870877
Azerbaijan,AZE,2004,1.2709835
Azerbaijan,AZE,2007,0.64792806
Bahamas,BHS,1975,0.6379464
Bahamas,BHS,1979,1.5095
Bahamas,BHS,1980,0.43273684
Bahamas,BHS,1981,0.8119643
Bahamas,BHS,1983,2.5724
Bahamas,BHS,1984,3.4113586
Bahamas,BHS,1985,0.53721803
Bahamas,BHS,1987,1.3172327
Bahamas,BHS,1993,2.8896484
Bahamas,BHS,1994,1.1819372
Bahamas,BHS,1995,0.622473
Bahamas,BHS,1996,1.1551945
Bahamas,BHS,1997,0.73364484
Bahamas,BHS,1998,1.0732319
Bahamas,BHS,1999,1.9226458
Bahamas,BHS,2000,3.8763638
Bahamas,BHS,2001,0.28559437
Bahamas,BHS,2002,0.9879974
Bahamas,BHS,2003,0.28046003
Bahamas,BHS,2004,0.67778647
Bahamas,BHS,2005,1.1620687
Bahamas,BHS,2006,0.6420523
Bahamas,BHS,2007,1.4219086
Bahamas,BHS,2008,1.1277847
Bahamas,BHS,2009,1.5980071
Bahamas,BHS,2010,3.0033784
Bahamas,BHS,2011,1.1190035
Bahamas,BHS,2012,1.282106
Bahamas,BHS,2013,1.2638142
Bahamas,BHS,2014,0.8099025
Bahamas,BHS,2015,1.24599
Bahrain,BHR,1985,2.3618257
Bahrain,BHR,1987,2.4117434
Bahrain,BHR,1988,2.7504447
Bahrain,BHR,1997,0
Bahrain,BHR,1998,0
Bahrain,BHR,1999,2.0540187
Bahrain,BHR,2000,3.70868
Bahrain,BHR,2001,2.8669262
Bahrain,BHR,2002,2.9110274
Bahrain,BHR,2003,3.7403698
Bahrain,BHR,2004,4.924664
Bahrain,BHR,2005,3.9633892
Bahrain,BHR,2006,2.1361692
Bahrain,BHR,2007,3.0465183
Bahrain,BHR,2008,2.8615022
Bahrain,BHR,2009,2.455096
Bahrain,BHR,2010,1.1031249
Bahrain,BHR,2011,1.382523
Bahrain,BHR,2012,1.005159
Bahrain,BHR,2013,0.29605642
Bahrain,BHR,2014,0.5413805
Barbados,BRB,1960,1.0730451
Barbados,BRB,1961,3.3593922
Barbados,BRB,1962,1.4774737
Barbados,BRB,1963,0.9395957
Barbados,BRB,1964,2.8464956
Barbados,BRB,1966,3.4641871
Barbados,BRB,1967,2.1491115
Barbados,BRB,1968,3.8900406
Barbados,BRB,1969,3.531007
Barbados,BRB,1970,1.6452847
Barbados,BRB,1971,1.8127732
Barbados,BRB,1972,2.305037
Barbados,BRB,1973,2.2041998
Barbados,BRB,1974,1.0729476
Barbados,BRB,1975,1.4270772
Barbados,BRB,1976,1.1796827
Barbados,BRB,1977,2.3395598
Barbados,BRB,1978,4.4146295
Barbados,BRB,1979,0.9879345
Barbados,BRB,1980,1.5460474
Barbados,BRB,1981,2.655636
Barbados,BRB,1982,0.842299
Barbados,BRB,1983,4.0456862
Barbados,BRB,1984,1.7129014
Barbados,BRB,1985,2.398381
Barbados,BRB,1986,3.7289114
Barbados,BRB,1987,2.8748927
Barbados,BRB,1988,4.7786756
Barbados,BRB,1989,6.8675957
Barbados,BRB,1990,6.5044484
Barbados,BRB,1991,7.0053134
Barbados,BRB,1992,5.8419633
Barbados,BRB,1993,6.233719
Barbados,BRB,1994,6.3049083
Barbados,BRB,1995,6.490464
Barbados,BRB,2000,3.5487487
Barbados,BRB,2001,0.71646935
Barbados,BRB,2002,0
Barbados,BRB,2003,0
Barbados,BRB,2004,0.9733961
Barbados,BRB,2005,0.2969271
Barbados,BRB,2006,2.8293846
Barbados,BRB,2007,0
Barbados,BRB,2008,0.31374976
Barbados,BRB,2009,1.5046912
Barbados,BRB,2010,0.89195114
Barbados,BRB,2011,0
Barbados,BRB,2012,0
Barbados,BRB,2013,0
Belarus,BLR,1981,23.69643
Belarus,BLR,1982,25.532732
Belarus,BLR,1985,21.964827
Belarus,BLR,1986,16.786198
Belarus,BLR,1987,18.01035
Belarus,BLR,1988,17.286602
Belarus,BLR,1989,20.452063
Belarus,BLR,1990,19.26921
Belarus,BLR,1991,19.820038
Belarus,BLR,1992,22.207733
Belarus,BLR,1993,26.165598
Belarus,BLR,1994,28.450447
Belarus,BLR,1995,29.017067
Belarus,BLR,1996,32.614357
Belarus,BLR,1997,31.60954
Belarus,BLR,1998,31.751732
Belarus,BLR,1999,30.833063
Belarus,BLR,2000,31.210035
Belarus,BLR,2001,29.505205
Belarus,BLR,2002,29.461634
Belarus,BLR,2003,30.431267
Belarus,BLR,2007,23.201408
Belarus,BLR,2008,23.02299
Belarus,BLR,2009,23.990705
Belarus,BLR,2010,21.955261
Belarus,BLR,2011,19.262608
Belarus,BLR,2013,16.74209
Belarus,BLR,2014,15.350015
Belarus,BLR,2018,15.478123
Belgium,BEL,1954,11.336916
Belgium,BEL,1955,10.97399
Belgium,BEL,1956,11.979401
Belgium,BEL,1957,11.964833
Belgium,BEL,1958,12.124204
Belgium,BEL,1959,10.799068
Belgium,BEL,1960,12.104049
Belgium,BEL,1961,12.214516
Belgium,BEL,1962,11.210599
Belgium,BEL,1963,11.667523
Belgium,BEL,1964,11.738506
Belgium,BEL,1965,12.730378
Belgium,BEL,1966,12.051699
Belgium,BEL,1967,12.596131
Belgium,BEL,1968,13.08375
Belgium,BEL,1969,12.588805
Belgium,BEL,1970,13.8067
Belgium,BEL,1971,12.983005
Belgium,BEL,1972,13.162646
Belgium,BEL,1973,12.450091
Belgium,BEL,1974,13.389622
Belgium,BEL,1975,13.642277
Belgium,BEL,1976,14.155125
Belgium,BEL,1977,16.379194
Belgium,BEL,1978,17.728079
Belgium,BEL,1979,18.262487
Belgium,BEL,1980,18.979311
Belgium,BEL,1981,18.751955
Belgium,BEL,1982,18.607632
Belgium,BEL,1983,19.625216
Belgium,BEL,1984,20.130777
Belgium,BEL,1985,19.402323
Belgium,BEL,1986,18.664354
Belgium,BEL,1987,18.948624
Belgium,BEL,1988,16.848942
Belgium,BEL,1989,15.991788
Belgium,BEL,1990,15.710905
Belgium,BEL,1991,14.923137
Belgium,BEL,1992,15.4851265
Belgium,BEL,1993,17.867111
Belgium,BEL,1994,17.698536
Belgium,BEL,1995,17.927969
Belgium,BEL,1996,16.79021
Belgium,BEL,1997,17.865381
Belgium,BEL,1998,16.636307
Belgium,BEL,1999,15.333691
Belgium,BEL,2000,17.631458
Belgium,BEL,2001,17.608404
Belgium,BEL,2002,16.73276
Belgium,BEL,2003,17.027647
Belgium,BEL,2004,15.953855
Belgium,BEL,2005,15.808666
Belgium,BEL,2006,15.211334
Belgium,BEL,2007,14.2477045
Belgium,BEL,2008,15.416194
Belgium,BEL,2009,15.344781
Belgium,BEL,2010,15.251662
Belgium,BEL,2011,15.4078045
Belgium,BEL,2012,14.811686
Belgium,BEL,2013,13.689557
Belgium,BEL,2014,13.530587
Belgium,BEL,2015,13.321423
Belgium,BEL,2016,13.396502
Belgium,BEL,2017,12.308604
Belgium,BEL,2018,12.45121
Belgium,BEL,2019,12.053349
Belgium,BEL,2020,11.945962
Belize,BLZ,1964,1.2418547
Belize,BLZ,1965,2.306149
Belize,BLZ,1966,1.6542466
Belize,BLZ,1967,1.3166552
Belize,BLZ,1968,1.3818411
Belize,BLZ,1969,0
Belize,BLZ,1970,0
Belize,BLZ,1971,0
Belize,BLZ,1972,0
Belize,BLZ,1973,1.2266129
Belize,BLZ,1974,1.2289189
Belize,BLZ,1975,0
Belize,BLZ,1976,2.2519248
Belize,BLZ,1977,0
Belize,BLZ,1978,0
Belize,BLZ,1979,0.991
Belize,BLZ,1980,2.007125
Belize,BLZ,1982,0
Belize,BLZ,1983,0
Belize,BLZ,1984,2.8396876
Belize,BLZ,1986,1.6482266
Belize,BLZ,1987,2.5874748
Belize,BLZ,1989,0.45682853
Belize,BLZ,1990,2.4653857
Belize,BLZ,1991,2.1723063
Belize,BLZ,1993,0.5675373
Belize,BLZ,1994,6.0962205
Belize,BLZ,1995,8.99121
Belize,BLZ,1996,4.960423
Belize,BLZ,1997,0.5634414
Belize,BLZ,1998,7.2221713
Belize,BLZ,1999,8.209654
Belize,BLZ,2000,9.607848
Belize,BLZ,2001,8.587536
Belize,BLZ,2002,6.8645473
Belize,BLZ,2003,5.5988717
Belize,BLZ,2004,9.433624
Belize,BLZ,2005,4.1486983
Belize,BLZ,2006,4.1260843
Belize,BLZ,2007,3.1825504
Belize,BLZ,2008,3.9605029
Belize,BLZ,2009,5.036644
Belize,BLZ,2010,5.740926
Belize,BLZ,2011,10.417014
Belize,BLZ,2012,6.257476
Belize,BLZ,2013,5.303295
Belize,BLZ,2014,7.712379
Belize,BLZ,2015,8.098962
Belize,BLZ,2016,5.886296
Bosnia and Herzegovina,BIH,1985,10.222207
Bosnia and Herzegovina,BIH,1986,11.619542
Bosnia and Herzegovina,BIH,1987,11.222011
Bosnia and Herzegovina,BIH,1988,9.693946
Bosnia and Herzegovina,BIH,1989,9.906481
Bosnia and Herzegovina,BIH,1990,10.189126
Bosnia and Herzegovina,BIH,1991,11.348727
Bosnia and Herzegovina,BIH,2014,6.168821
Brazil,BRA,1979,3.5843885
Brazil,BRA,1980,4.001031
Brazil,BRA,1981,3.954754
Brazil,BRA,1982,3.8054512
Brazil,BRA,1983,4.284358
Brazil,BRA,1984,4.074111
Brazil,BRA,1985,3.8527124
Brazil,BRA,1986,3.807489
Brazil,BRA,1987,4.1436257
Brazil,BRA,1988,3.8270984
Brazil,BRA,1989,3.7108097
Brazil,BRA,1990,3.9018972
Brazil,BRA,1991,4.079385
Brazil,BRA,1992,3.9809659
Brazil,BRA,1993,4.0397725
Brazil,BRA,1994,4.2317815
Brazil,BRA,1995,4.5881057
Brazil,BRA,1996,4.5694623
Brazil,BRA,1997,4.6334457
Brazil,BRA,1998,4.5464897
Brazil,BRA,1999,4.150608
Brazil,BRA,2000,4.2320356
Brazil,BRA,2001,4.680447
Brazil,BRA,2002,4.555555
Brazil,BRA,2003,4.5268865
Brazil,BRA,2004,4.526485
Brazil,BRA,2005,4.757164
Brazil,BRA,2006,4.6824803
Brazil,BRA,2007,4.724125
Brazil,BRA,2008,4.8010635
Brazil,BRA,2009,4.795055
Brazil,BRA,2010,4.75417
Brazil,BRA,2011,4.8656926
Brazil,BRA,2012,5.023703
Brazil,BRA,2013,5.0430818
Brazil,BRA,2014,5.018861
Brazil,BRA,2015,5.1961455
Brazil,BRA,2016,5.235328
Brazil,BRA,2017,5.653081
Brazil,BRA,2018,5.6849294
Brazil,BRA,2019,6.025862
Brazil,BRA,2020,6.042095
Brunei,BRN,1996,4.64636
Brunei,BRN,1997,3.8652055
Brunei,BRN,1998,2.3025386
Brunei,BRN,1999,0.47974694
Brunei,BRN,2000,1.217388
Brunei,BRN,2001,1.7337046
Brunei,BRN,2002,0.30156583
Brunei,BRN,2003,1.230254
Brunei,BRN,2004,0.8351623
Brunei,BRN,2005,1.6022494
Brunei,BRN,2006,2.578399
Brunei,BRN,2007,2.2363834
Brunei,BRN,2008,2.1356356
Brunei,BRN,2009,0.4214931
Brunei,BRN,2010,1.1596303
Brunei,BRN,2011,1.05384
Brunei,BRN,2012,1.7063721
Brunei,BRN,2013,1.1882848
Brunei,BRN,2014,1.0550637
Brunei,BRN,2015,1.4125218
Brunei,BRN,2016,1.503407
Brunei,BRN,2017,2.1796806
Brunei,BRN,2018,2.9009075
Brunei,BRN,2019,1.6376272
Bulgaria,BGR,1964,8.495568
Bulgaria,BGR,1965,8.824563
Bulgaria,BGR,1966,9.513085
Bulgaria,BGR,1967,9.771756
Bulgaria,BGR,1968,9.289552
Bulgaria,BGR,1969,10.705344
Bulgaria,BGR,1970,11.036277
Bulgaria,BGR,1971,11.232739
Bulgaria,BGR,1972,10.350557
Bulgaria,BGR,1973,10.41801
Bulgaria,BGR,1974,11.295287
Bulgaria,BGR,1975,11.479465
Bulgaria,BGR,1976,12.36918
Bulgaria,BGR,1977,12.541412
Bulgaria,BGR,1978,11.868693
Bulgaria,BGR,1979,12.44803
Bulgaria,BGR,1980,11.810645
Bulgaria,BGR,1981,11.739296
Bulgaria,BGR,1982,13.220192
Bulgaria,BGR,1983,11.191996
Bulgaria,BGR,1984,14.277141
Bulgaria,BGR,1985,13.538589
Bulgaria,BGR,1986,13.316167
Bulgaria,BGR,1987,13.861245
Bulgaria,BGR,1988,13.47092
Bulgaria,BGR,1989,13.495383
Bulgaria,BGR,1990,12.250132
Bulgaria,BGR,1991,12.608467
Bulgaria,BGR,1992,14.420507
Bulgaria,BGR,1993,14.11095
Bulgaria,BGR,1994,13.807098
Bulgaria,BGR,1995,13.509054
Bulgaria,BGR,1996,14.472098
Bulgaria,BGR,1997,13.697456
Bulgaria,BGR,1998,14.182053
Bulgaria,BGR,1999,12.257154
Bulgaria,BGR,2000,13.052486
Bulgaria,BGR,2001,12.403515
Bulgaria,BGR,2002,12.374103
Bulgaria,BGR,2003,10.382969
Bulgaria,BGR,2004,9.51783
Bulgaria,BGR,2005,9.216543
Bulgaria,BGR,2006,9.073004
Bulgaria,BGR,2007,8.213571
Bulgaria,BGR,2008,8.72574
Bulgaria,BGR,2009,8.006787
Bulgaria,BGR,2010,7.9332156
Bulgaria,BGR,2011,7.4800344
Bulgaria,BGR,2012,8.381436
Bulgaria,BGR,2013,6.9960794
Bulgaria,BGR,2014,6.8526835
Bulgaria,BGR,2015,6.540538
Bulgaria,BGR,2016,6.4572544
Bulgaria,BGR,2017,6.5084686
Bulgaria,BGR,2018,6.306995
Bulgaria,BGR,2019,5.575747
Bulgaria,BGR,2020,5.711677
Bulgaria,BGR,2021,5.4499383
Canada,CAN,1950,8.185643
Canada,CAN,1951,7.8465533
Canada,CAN,1952,7.7787495
Canada,CAN,1953,7.6149673
Canada,CAN,1954,7.796864
Canada,CAN,1955,7.6675777
Canada,CAN,1956,8.347555
Canada,CAN,1957,8.251313
Canada,CAN,1958,8.24933
Canada,CAN,1959,8.141598
Canada,CAN,1960,8.397251
Canada,CAN,1961,8.312451
Canada,CAN,1962,8.002674
Canada,CAN,1963,8.461462
Canada,CAN,1964,9.200301
Canada,CAN,1965,9.751632
Canada,CAN,1966,9.494942
Canada,CAN,1967,9.948681
Canada,CAN,1968,10.675576
Canada,CAN,1969,11.74753
Canada,CAN,1970,12.153427
Canada,CAN,1971,12.611632
Canada,CAN,1972,12.772028
Canada,CAN,1973,13.050143
Canada,CAN,1974,13.281678
Canada,CAN,1975,12.473612
Canada,CAN,1976,12.864238
Canada,CAN,1977,14.098893
Canada,CAN,1978,14.504047
Canada,CAN,1979,13.817456
Canada,CAN,1980,13.5295925
Canada,CAN,1981,13.414358
Canada,CAN,1982,13.8231945
Canada,CAN,1983,14.305161
Canada,CAN,1984,12.95122
Canada,CAN,1985,12.08468
Canada,CAN,1986,13.58978
Canada,CAN,1987,13.154245
Canada,CAN,1988,12.677226
Canada,CAN,1989,12.467196
Canada,CAN,1990,11.860437
Canada,CAN,1991,12.323328
Canada,CAN,1992,12.219482
Canada,CAN,1993,12.204097
Canada,CAN,1994,11.944866
Canada,CAN,1995,12.462758
Canada,CAN,1996,12.251368
Canada,CAN,1997,11.301617
Canada,CAN,1998,11.271256
Canada,CAN,1999,12.131072
Canada,CAN,2000,10.6964855
Canada,CAN,2001,10.767625
Canada,CAN,2002,10.461192
Canada,CAN,2003,10.612922
Canada,CAN,2004,10.10099
Canada,CAN,2005,10.249467
Canada,CAN,2006,9.387145
Canada,CAN,2007,9.624348
Canada,CAN,2008,9.686754
Canada,CAN,2009,10.039482
Canada,CAN,2010,10.0499735
Canada,CAN,2011,9.441102
Canada,CAN,2012,9.815113
Canada,CAN,2013,9.824128
Canada,CAN,2014,10.301101
Canada,CAN,2015,10.584164
Canada,CAN,2016,9.575499
Canada,CAN,2017,10.000669
Canada,CAN,2018,10.927948
Canada,CAN,2019,10.829379
Canada,CAN,2020,9.755029
Canada,CAN,2021,8.917579
Canada,CAN,2022,8.23305
Cape Verde,CPV,1980,4.9695573
Cape Verde,CPV,2011,9.573294
Chile,CHL,1955,5.678235
Chile,CHL,1956,9.095389
Chile,CHL,1957,9.110117
Chile,CHL,1958,8.168706
Chile,CHL,1959,6.8816853
Chile,CHL,1960,9.240541
Chile,CHL,1961,9.347288
Chile,CHL,1962,7.982792
Chile,CHL,1963,4.446839
Chile,CHL,1964,3.5177307
Chile,CHL,1965,2.4587772
Chile,CHL,1966,8.50732
Chile,CHL,1967,2.5857475
Chile,CHL,1968,10.436841
Chile,CHL,1969,8.504083
Chile,CHL,1970,7.4924474
Chile,CHL,1971,7.1044755
Chile,CHL,1972,6.8316994
Chile,CHL,1973,6.2547917
Chile,CHL,1974,6.568695
Chile,CHL,1975,8.074113
